mean,stdev,delta,lower,higher
4.1051780414883,0.0762506544833,0.0077129873851,0.0000000000000,1.0000000000000
counts,midpoints,proportions,densities,cumulatives
2.0000000000000,3.8481549238512,0.0004080799837,0.0529081616891,0.0004080799837
0.0000000000000,3.8558679112363,0.0000000000000,0.0000000000000,0.0004080799837
1.0000000000000,3.8635808986214,0.0002040399918,0.0264540808446,0.0006121199755
2.0000000000000,3.8712938860065,0.0004080799837,0.0529081616891,0.0010201999592
2.0000000000000,3.8790068733916,0.0004080799837,0.0529081616891,0.0014282799429
2.0000000000000,3.8867198607766,0.0004080799837,0.0529081616891,0.0018363599265
5.0000000000000,3.8944328481617,0.0010201999592,0.1322704042229,0.0028565598857
5.0000000000000,3.9021458355468,0.0010201999592,0.1322704042229,0.0038767598449
9.0000000000000,3.9098588229319,0.0018363599265,0.2380867276012,0.0057131197715
5.0000000000000,3.9175718103170,0.0010201999592,0.1322704042229,0.0067333197307
9.0000000000000,3.9252847977021,0.0018363599265,0.2380867276012,0.0085696796572
21.0000000000000,3.9329977850872,0.0042848398286,0.5555356977361,0.0128545194858
18.0000000000000,3.9407107724723,0.0036727198531,0.4761734552023,0.0165272393389
27.0000000000000,3.9484237598574,0.0055090797796,0.7142601828035,0.0220363191185
29.0000000000000,3.9561367472425,0.0059171597633,0.7671683444927,0.0279534788819
32.0000000000000,3.9638497346276,0.0065292797388,0.8465305870264,0.0344827586207
41.0000000000000,3.9715627220127,0.0083656396654,1.0846173146276,0.0428483982861
39.0000000000000,3.9792757093977,0.0079575596817,1.0317091529384,0.0508059579678
50.0000000000000,3.9869886967828,0.0102019995919,1.3227040422287,0.0610079575597
71.0000000000000,3.9947016841679,0.0144868394205,1.8782397399648,0.0754947969802
75.0000000000000,4.0024146715530,0.0153029993879,1.9840560633431,0.0907977963681
105.0000000000000,4.0101276589381,0.0214241991430,2.7776784886803,0.1122219955111
95.0000000000000,4.0178406463232,0.0193837992246,2.5131376802346,0.1316057947358
135.0000000000000,4.0255536337083,0.0275453988982,3.5713009140176,0.1591511936340
113.0000000000000,4.0332666210934,0.0230565190777,2.9893111354369,0.1822077127117
133.0000000000000,4.0409796084785,0.0271373189145,3.5183927523284,0.2093450316262
137.0000000000000,4.0486925958636,0.0279534788819,3.6242090757067,0.2372985105081
164.0000000000000,4.0564055832487,0.0334625586615,4.3384692585103,0.2707610691696
172.0000000000000,4.0641185706338,0.0350948785962,4.5501019052669,0.3058559477658
192.0000000000000,4.0718315580188,0.0391756784330,5.0791835221584,0.3450316261987
231.0000000000000,4.0795445454039,0.0471332381147,6.1108926750968,0.3921648643134
166.0000000000000,4.0872575327890,0.0338706386452,4.3913774201994,0.4260355029586
185.0000000000000,4.0949705201741,0.0377473984901,4.8940049562463,0.4637829014487
208.0000000000000,4.1026835075592,0.0424403183024,5.5024488156715,0.5062232197511
217.0000000000000,4.1103964949443,0.0442766782289,5.7405355432727,0.5504998979800
194.0000000000000,4.1181094823294,0.0395837584166,5.1320916838475,0.5900836563967
163.0000000000000,4.1258224697145,0.0332585186697,4.3120151776657,0.6233421750663
223.0000000000000,4.1335354570996,0.0455009181800,5.8992600283402,0.6688430932463
176.0000000000000,4.1412484444847,0.0359110385636,4.6559182286452,0.7047541318098
167.0000000000000,4.1489614318698,0.0340746786370,4.4178315010440,0.7388288104468
160.0000000000000,4.1566744192549,0.0326463986941,4.2326529351320,0.7714752091410
139.0000000000000,4.1643874066399,0.0283615588655,3.6771172373959,0.7998367680065
119.0000000000000,4.1721003940250,0.0242807590288,3.1480356205044,0.8241175270353
133.0000000000000,4.1798133814101,0.0271373189145,3.5183927523284,0.8512548459498
97.0000000000000,4.1875263687952,0.0197918792083,2.5660458419238,0.8710467251581
75.0000000000000,4.1952393561803,0.0153029993879,1.9840560633431,0.8863497245460
82.0000000000000,4.2029523435654,0.0167312793307,2.1692346292551,0.9030810038768
74.0000000000000,4.2106653309505,0.0150989593960,1.9576019824985,0.9181799632728
55.0000000000000,4.2183783183356,0.0112221995511,1.4549744464516,0.9294021628239
58.0000000000000,4.2260913057207,0.0118343195266,1.5343366889853,0.9412364823505
53.0000000000000,4.2338042931058,0.0108141195674,1.4020662847625,0.9520506019180
47.0000000000000,4.2415172804909,0.0095898796164,1.2433417996950,0.9616404815344
41.0000000000000,4.2492302678760,0.0083656396654,1.0846173146276,0.9700061211998
27.0000000000000,4.2569432552610,0.0055090797796,0.7142601828035,0.9755152009794
28.0000000000000,4.2646562426461,0.0057131197715,0.7407142636481,0.9812283207509
16.0000000000000,4.2723692300312,0.0032646398694,0.4232652935132,0.9844929606203
19.0000000000000,4.2800822174163,0.0038767598449,0.5026275360469,0.9883697204652
11.0000000000000,4.2877952048014,0.0022444399102,0.2909948892903,0.9906141603754
13.0000000000000,4.2955081921865,0.0026525198939,0.3439030509795,0.9932666802693
7.0000000000000,4.3032211795716,0.0014282799429,0.1851785659120,0.9946949602122
6.0000000000000,4.3109341669567,0.0012242399510,0.1587244850674,0.9959192001632
6.0000000000000,4.3186471543418,0.0012242399510,0.1587244850674,0.9971434401143
3.0000000000000,4.3263601417269,0.0006121199755,0.0793622425337,0.9977555600898
3.0000000000000,4.3340731291120,0.0006121199755,0.0793622425337,0.9983676800653
2.0000000000000,4.3417861164971,0.0004080799837,0.0529081616891,0.9987757600490
2.0000000000000,4.3494991038821,0.0004080799837,0.0529081616891,0.9991838400326
3.0000000000000,4.3572120912672,0.0006121199755,0.0793622425337,0.9997959600082
0.0000000000000,4.3649250786523,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,4.3726380660374,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,4.3803510534225,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,4.3880640408076,0.0000000000000,0.0000000000000,0.9997959600082
