mean,stdev,delta,lower,higher
6.9475088377551,0.2140259988922,0.0227231586546,0.0000000000000,1.0000000000000
counts,midpoints,proportions,densities,cumulatives
3.0000000000000,6.2047710750386,0.0006121199755,0.0269381552459,0.0006121199755
1.0000000000000,6.2274942336933,0.0002040399918,0.0089793850820,0.0008161599674
2.0000000000000,6.2502173923479,0.0004080799837,0.0179587701639,0.0012242399510
2.0000000000000,6.2729405510025,0.0004080799837,0.0179587701639,0.0016323199347
1.0000000000000,6.2956637096571,0.0002040399918,0.0089793850820,0.0018363599265
4.0000000000000,6.3183868683117,0.0008161599674,0.0359175403279,0.0026525198939
5.0000000000000,6.3411100269664,0.0010201999592,0.0448969254098,0.0036727198531
6.0000000000000,6.3638331856210,0.0012242399510,0.0538763104918,0.0048969598041
8.0000000000000,6.3865563442756,0.0016323199347,0.0718350806557,0.0065292797388
13.0000000000000,6.4092795029302,0.0026525198939,0.1167320060655,0.0091817996327
8.0000000000000,6.4320026615848,0.0016323199347,0.0718350806557,0.0108141195674
16.0000000000000,6.4547258202395,0.0032646398694,0.1436701613114,0.0140787594368
16.0000000000000,6.4774489788941,0.0032646398694,0.1436701613114,0.0173433993063
31.0000000000000,6.5001721375487,0.0063252397470,0.2783609375409,0.0236686390533
35.0000000000000,6.5228952962033,0.0071413997143,0.3142784778687,0.0308100387676
35.0000000000000,6.5456184548579,0.0071413997143,0.3142784778687,0.0379514384819
41.0000000000000,6.5683416135126,0.0083656396654,0.3681547883605,0.0463170781473
38.0000000000000,6.5910647721672,0.0077535196899,0.3412166331146,0.0540705978372
57.0000000000000,6.6137879308218,0.0116302795348,0.5118249496720,0.0657008773720
80.0000000000000,6.6365110894764,0.0163231993471,0.7183508065571,0.0820240767190
73.0000000000000,6.6592342481310,0.0148949194042,0.6554951109834,0.0969189961232
76.0000000000000,6.6819574067857,0.0155070393797,0.6824332662293,0.1124260355030
105.0000000000000,6.7046805654403,0.0214241991430,0.9428354336062,0.1338502346460
121.0000000000000,6.7274037240949,0.0246888390124,1.0865055949177,0.1585390736584
134.0000000000000,6.7501268827495,0.0273413589063,1.2032376009832,0.1858804325648
140.0000000000000,6.7728500414041,0.0285655988574,1.2571139114750,0.2144460314222
169.0000000000000,6.7955732000588,0.0344827586207,1.5175160788519,0.2489287900428
181.0000000000000,6.8182963587134,0.0369312385228,1.6252686998355,0.2858600285656
175.0000000000000,6.8410195173680,0.0357069985717,1.5713923893437,0.3215670271373
207.0000000000000,6.8637426760226,0.0422362783105,1.8587327119666,0.3638033054479
202.0000000000000,6.8864658346772,0.0412160783514,1.8138357865568,0.4050193837992
200.0000000000000,6.9091889933319,0.0408079983677,1.7958770163928,0.4458273821669
216.0000000000000,6.9319121519865,0.0440726382371,1.9395471777043,0.4899000204040
202.0000000000000,6.9546353106411,0.0412160783514,1.8138357865568,0.5311160987554
192.0000000000000,6.9773584692957,0.0391756784330,1.7240419357371,0.5702917771883
195.0000000000000,7.0000816279503,0.0397877984085,1.7509800909830,0.6100795755968
206.0000000000000,7.0228047866050,0.0420322383187,1.8497533268846,0.6521118139155
182.0000000000000,7.0455279452596,0.0371352785146,1.6342480849175,0.6892470924301
195.0000000000000,7.0682511039142,0.0397877984085,1.7509800909830,0.7290348908386
156.0000000000000,7.0909742625688,0.0318302387268,1.4007840727864,0.7608651295654
142.0000000000000,7.1136974212234,0.0289736788411,1.2750726816389,0.7898388084064
154.0000000000000,7.1364205798781,0.0314221587431,1.3828253026225,0.8212609671496
133.0000000000000,7.1591437385327,0.0271373189145,1.1942582159012,0.8483982860641
105.0000000000000,7.1818668971873,0.0214241991430,0.9428354336062,0.8698224852071
123.0000000000000,7.2045900558419,0.0250969189961,1.1044643650816,0.8949194042032
86.0000000000000,7.2273132144965,0.0175474392981,0.7722271170489,0.9124668435013
86.0000000000000,7.2500363731512,0.0175474392981,0.7722271170489,0.9300142827994
71.0000000000000,7.2727595318058,0.0144868394205,0.6375363408195,0.9445011222200
56.0000000000000,7.2954826904604,0.0114262395430,0.5028455645900,0.9559273617629
46.0000000000000,7.3182058491150,0.0093858396246,0.4130517137704,0.9653132013875
41.0000000000000,7.3409290077696,0.0083656396654,0.3681547883605,0.9736788410528
25.0000000000000,7.3636521664243,0.0051009997960,0.2244846270491,0.9787798408488
25.0000000000000,7.3863753250789,0.0051009997960,0.2244846270491,0.9838808406448
17.0000000000000,7.4090984837335,0.0034686798613,0.1526495463934,0.9873495205060
17.0000000000000,7.4318216423881,0.0034686798613,0.1526495463934,0.9908182003673
10.0000000000000,7.4545448010427,0.0020403999184,0.0897938508196,0.9928586002857
11.0000000000000,7.4772679596974,0.0022444399102,0.0987732359016,0.9951030401959
6.0000000000000,7.4999911183520,0.0012242399510,0.0538763104918,0.9963272801469
4.0000000000000,7.5227142770066,0.0008161599674,0.0359175403279,0.9971434401143
5.0000000000000,7.5454374356612,0.0010201999592,0.0448969254098,0.9981636400735
3.0000000000000,7.5681605943158,0.0006121199755,0.0269381552459,0.9987757600490
2.0000000000000,7.5908837529705,0.0004080799837,0.0179587701639,0.9991838400326
1.0000000000000,7.6136069116251,0.0002040399918,0.0089793850820,0.9993878800245
1.0000000000000,7.6363300702797,0.0002040399918,0.0089793850820,0.9995919200163
0.0000000000000,7.6590532289343,0.0000000000000,0.0000000000000,0.9995919200163
1.0000000000000,7.6817763875889,0.0002040399918,0.0089793850820,0.9997959600082
0.0000000000000,7.7044995462436,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,7.7272227048982,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,7.7499458635528,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,7.7726690222074,0.0000000000000,0.0000000000000,0.9997959600082
0.0000000000000,7.7953921808620,0.0000000000000,0.0000000000000,0.9997959600082
