mean,stdev,delta,lower,higher
13.6019640640068,0.5184872519163,0.0561902127359,0.0000000000000,1.0000000000000
counts,midpoints,proportions,densities,cumulatives
1.0000000000000,11.6740213306547,0.0002040399918,0.0036312372191,0.0002040399918
0.0000000000000,11.7302115433906,0.0000000000000,0.0000000000000,0.0002040399918
1.0000000000000,11.7864017561264,0.0002040399918,0.0036312372191,0.0004080799837
0.0000000000000,11.8425919688623,0.0000000000000,0.0000000000000,0.0004080799837
1.0000000000000,11.8987821815982,0.0002040399918,0.0036312372191,0.0006121199755
1.0000000000000,11.9549723943341,0.0002040399918,0.0036312372191,0.0008161599674
3.0000000000000,12.0111626070700,0.0006121199755,0.0108937116574,0.0014282799429
3.0000000000000,12.0673528198058,0.0006121199755,0.0108937116574,0.0020403999184
2.0000000000000,12.1235430325417,0.0004080799837,0.0072624744383,0.0024484799021
3.0000000000000,12.1797332452776,0.0006121199755,0.0108937116574,0.0030605998776
6.0000000000000,12.2359234580135,0.0012242399510,0.0217874233149,0.0042848398286
4.0000000000000,12.2921136707494,0.0008161599674,0.0145249488766,0.0051009997960
11.0000000000000,12.3483038834853,0.0022444399102,0.0399436094106,0.0073454397062
16.0000000000000,12.4044940962211,0.0032646398694,0.0580997955064,0.0106100795756
18.0000000000000,12.4606843089570,0.0036727198531,0.0653622699447,0.0142827994287
31.0000000000000,12.5168745216929,0.0063252397470,0.1125683537936,0.0206080391757
30.0000000000000,12.5730647344288,0.0061211997552,0.1089371165744,0.0267292389308
28.0000000000000,12.6292549471647,0.0057131197715,0.1016746421362,0.0324423587023
44.0000000000000,12.6854451599006,0.0089777596409,0.1597744376425,0.0414201183432
61.0000000000000,12.7416353726364,0.0124464395021,0.2215054703680,0.0538665578453
55.0000000000000,12.7978255853723,0.0112221995511,0.1997180470532,0.0650887573964
76.0000000000000,12.8540157981082,0.0155070393797,0.2759740286553,0.0805957967762
73.0000000000000,12.9102060108441,0.0148949194042,0.2650803169978,0.0954907161804
105.0000000000000,12.9663962235800,0.0214241991430,0.3812799080106,0.1169149153234
